trader_id,pnl,risk_tol
3578,6392.55,0.84
3579,9582.47,0.28
3580,6735.23,0.56
3581,7740.40,0.79
3582,4060.42,0.49
3583,6038.30,0.80
3584,5835.52,0.50
3585,6303.74,0.37
3586,2493.46,0.65
3587,1211.41,0.63
3588,1347.32,0.46
3589,6878.02,0.81
3590,9049.93,0.13
3591,1744.21,0.33
3592,6803.87,0.63
3593,4985.91,0.18
3594,3819.69,0.94
3595,2318.92,0.23
3596,2328.51,0.16
3597,4009.50,0.79
3598,6348.87,0.45
3599,1654.16,0.43
3600,4210.69,0.33
3601,7387.85,0.67
3602,5883.56,0.26
3603,5901.75,0.29
3604,6125.39,0.27
3605,1544.03,0.33
3606,1388.00,0.10
3607,4124.83,0.81
3608,4870.59,0.69
3609,5139.12,0.42
3610,2792.18,0.48
3611,4629.65,0.97
3612,2675.18,0.77
3613,8936.20,0.19
3614,6340.65,0.99
3615,7435.92,0.61
3616,2442.88,0.78
3617,3069.54,0.87
3618,9542.61,0.72
3619,6279.34,0.63
3620,5449.18,0.67
3621,3418.60,0.35
3622,9405.11,0.74
3623,7400.76,0.85
3624,6492.10,0.98
3625,1320.28,0.48
3626,5956.17,0.74
3627,2861.18,0.83
3628,3944.80,0.12
3629,8345.75,0.96
3630,7979.49,0.63
3631,5841.94,0.67
3632,8070.36,0.15
3633,2071.17,0.55
3634,1632.58,0.38
3635,2998.62,0.60
3636,7622.45,0.57
3637,7911.52,0.57
3638,6611.92,0.61
3639,1242.26,0.58
3640,2238.42,0.38
3641,6819.40,0.87
3642,4236.17,0.75
3643,7200.63,0.28
3644,1267.46,0.87
3645,1909.88,0.56
3646,1587.24,0.90
3647,6733.67,0.97
3648,4942.47,0.29
3649,3580.78,0.24
3650,2420.57,0.35
3651,1079.66,0.37
3652,3476.93,0.64
3653,9550.43,0.67
3654,3068.21,0.65
3655,3766.71,0.35
3656,5831.60,0.16
3657,1406.23,0.24
3658,7797.59,0.27
3659,9928.64,0.86
3660,6408.85,0.85
3661,5485.91,0.74
3662,9504.68,0.95
3663,2450.22,0.62
3664,8274.97,0.37
3665,9036.69,0.67
3666,8399.19,0.46
3667,4558.49,0.62
3668,2157.07,0.88
3669,1981.27,0.14
3670,5215.23,0.52
3671,2771.44,0.71
3672,8920.38,0.75
3673,5336.81,0.54
3674,2169.97,0.48
3675,6419.35,0.77
3676,7321.35,0.48
3677,1059.61,0.49
3678,7331.87,0.98
3679,7645.59,0.68
3680,5939.03,0.93
3681,6284.54,0.29
3682,7266.52,0.19
3683,4171.85,0.25
3684,6437.12,0.57
3685,4318.69,0.65
3686,6387.49,0.53
3687,4146.36,0.13
3688,3836.91,0.80
3689,5638.94,0.96
3690,8595.92,0.11
3691,3513.38,0.82
3692,9436.65,0.24
3693,5141.27,0.47
3694,6533.25,0.76
3695,5539.26,0.67
3696,8302.89,0.74
3697,6442.64,0.89
3698,3937.31,0.30
3699,8894.43,0.25
3700,9213.03,0.75
3701,4738.64,0.21
3702,5970.35,0.91
3703,1662.52,0.24
3704,8196.25,0.34
3705,7828.71,0.95
3706,2018.58,0.22
3707,8595.56,0.31
3708,3190.32,0.60
3709,3834.67,0.95
3710,6089.01,0.57
3711,4864.06,0.30
3712,8550.24,0.68
3713,2370.06,0.13
3714,9504.91,0.68
3715,7192.57,0.98
3716,9489.88,0.54
3717,9141.88,0.34
3718,2611.67,0.99
3719,9559.30,0.94
3720,4181.18,0.39
3721,9513.27,0.74
3722,6862.42,0.21
3723,3660.73,0.40
3724,1506.42,0.91
3725,6509.25,0.42
3726,7294.73,0.16
3727,3068.43,0.73
3728,5719.94,0.81
3729,9976.05,0.52
3730,9865.39,0.48
3731,4951.41,0.95
3732,3359.59,0.83
3733,3040.55,0.30
3734,4772.37,0.29
3735,1650.79,0.51
3736,1382.34,0.29
3737,7370.16,0.83
3738,5787.52,0.61
3739,4629.99,0.14
3740,2794.54,0.29
3741,3082.16,0.52
3742,9482.31,0.58
3743,1666.36,0.54
3744,1265.00,0.61
3745,2306.10,0.59
3746,4825.09,0.53
3747,6835.02,0.95
3748,7508.06,0.78
3749,9713.93,0.29
3750,8858.53,0.30
3751,9389.29,0.74
3752,7587.43,0.19
3753,5207.17,0.41
3754,9381.35,0.74
3755,9217.28,0.84
3756,2287.62,0.57
3757,2722.16,0.80
3758,2331.81,0.12
3759,7998.69,0.22
3760,8284.48,0.68
3761,2291.09,0.75
3762,8953.14,0.30
3763,3737.95,0.12
3764,9442.18,0.53
3765,6175.36,0.31
3766,9124.52,0.23
3767,4662.28,0.48
3768,4990.92,0.46
3769,2648.97,0.97
3770,3440.02,0.65
3771,5764.61,0.39
3772,6723.42,0.44
3773,6687.82,0.76
3774,1622.21,0.55
3775,4042.70,0.13
3776,9408.00,0.69
3777,3529.43,0.40
3778,8103.21,0.62
3779,4374.82,0.84
3780,7856.35,0.66
3781,9686.21,0.38
3782,3094.94,0.93
3783,7816.22,0.17
3784,9513.42,0.67
3785,2997.02,0.12
3786,6650.65,0.88
3787,1154.56,0.10
3788,8100.31,0.25
3789,2314.88,0.71
3790,6282.59,0.85
3791,4279.66,0.33
3792,7185.62,0.25
3793,4473.02,0.43
3794,8384.72,0.84
3795,1270.19,0.37
3796,8497.11,0.57
3797,5182.31,0.82
3798,4592.48,0.13
3799,5917.33,0.80
3800,3711.04,0.78
3801,5326.72,0.18
3802,5282.39,0.24
3803,7907.19,0.62
3804,8432.36,0.50
3805,1703.25,0.53
3806,6443.88,0.89
3807,9634.64,0.71
3808,3292.99,0.51
3809,5269.87,0.79
3810,4953.93,0.16
3811,2809.94,0.14
3812,6262.91,0.69
3813,8858.37,0.38
3814,6081.74,0.74
3815,1705.98,0.71
3816,9596.56,0.93
3817,8217.29,0.92
3818,4582.97,0.49
3819,5499.28,0.33
3820,4842.84,0.30
3821,7949.05,0.74
3822,4893.77,0.29
3823,7351.06,0.71
3824,5176.15,0.31
3825,9239.13,0.53
3826,7003.05,0.98
3827,6687.36,0.90
3828,3601.46,0.62
3829,7084.13,0.51
3830,2694.59,0.83
3831,1609.81,0.10
3832,7474.83,0.45
3833,5162.86,0.65
3834,4392.88,0.28
3835,2938.08,0.99
3836,3745.79,0.48
3837,8496.34,0.10
3838,6878.26,0.71
3839,3138.11,0.55
3840,2408.29,0.35
3841,3511.69,0.36
3842,7068.32,0.12
3843,2644.63,0.66
3844,7728.00,0.68
3845,6384.45,0.39
3846,9683.92,0.84
3847,2525.32,0.66
3848,6760.20,0.21
3849,5186.92,0.99
3850,6988.31,0.54
3851,3321.80,0.15
3852,1081.87,0.26
3853,3117.99,0.36
3854,8596.12,0.63
3855,3604.88,0.46
3856,6072.79,0.72
3857,7687.16,0.62
3858,5664.53,0.69
3859,9026.38,0.81
3860,3798.50,0.21
3861,8594.90,0.55
3862,2646.58,0.93
3863,6426.47,0.62
3864,6388.66,0.44
3865,8095.58,0.97
3866,7146.03,0.46
3867,7862.79,0.17
3868,5386.87,0.40
3869,5291.34,0.72
3870,9364.43,0.44
3871,4798.84,0.33
3872,9916.70,0.45
3873,2371.37,0.41
3874,9226.84,0.10
3875,8190.86,0.10
3876,5551.89,0.70
3877,7924.33,0.45
3878,1708.43,0.51
3879,9428.11,0.84
3880,8357.00,0.26
3881,6712.54,0.29
3882,6441.05,0.95
3883,8330.37,0.58
3884,5140.79,0.18
3885,8170.00,0.98
3886,7240.97,0.88
3887,4337.26,0.39
3888,4167.66,0.59
3889,8524.32,0.71
3890,9489.11,0.70
3891,4642.36,0.71
3892,8927.24,0.57
3893,4546.73,0.12
3894,8820.79,0.13
3895,7214.36,0.46
3896,6559.99,0.63
3897,2106.28,0.61
3898,6130.26,0.49
3899,8270.32,0.36
3900,9448.69,0.92
3901,9403.15,0.81
3902,4361.63,0.28
3903,5497.33,0.78
3904,1196.86,0.91
3905,9669.87,0.50
3906,9925.22,0.29
3907,2535.33,0.72
3908,5767.71,0.68
3909,2282.81,0.18
3910,6658.56,0.80
3911,6536.63,0.19
3912,1388.38,0.22
3913,4610.71,0.39
3914,7758.85,0.76
3915,2019.52,0.42
3916,9772.20,0.71
3917,4497.05,0.55
3918,7954.68,0.87
3919,1378.52,0.17
3920,3438.46,0.51
3921,3255.48,0.73
3922,2627.02,0.11
3923,6894.59,0.35
3924,5977.06,0.50
3925,4679.50,0.76
3926,9124.54,0.84
3927,1908.62,0.68
3928,2067.29,0.62
3929,2506.38,0.25
3930,5143.12,0.63
3931,8552.73,0.74
3932,1129.83,0.59
3933,4753.87,0.35
3934,2885.02,0.56
3935,4425.36,0.43
3936,7441.11,0.12
3937,7372.44,0.98
3938,1184.11,0.70
3939,4668.22,0.36
3940,3685.00,0.25
3941,6337.89,0.83
3942,7062.77,0.73
3943,3842.23,0.18
3944,3930.17,0.53
3945,7674.03,0.49
3946,8746.68,0.44
3947,4866.01,0.55
3948,5531.33,0.29
3949,4244.96,0.81
3950,3940.34,0.29
3951,9689.54,0.62
3952,4279.21,0.82
3953,1858.41,0.35
3954,7574.08,0.78
3955,5327.86,0.19
3956,1063.56,0.58
3957,3158.34,0.86
3958,8411.58,0.21
3959,3333.06,0.78
3960,2626.45,0.86
3961,6363.09,0.31
3962,8753.08,0.63
3963,3039.67,0.34
3964,4486.58,0.33
3965,4864.84,0.85
3966,6350.91,0.14
3967,1661.59,0.57
3968,3694.99,0.27
3969,8612.36,0.23
3970,1227.21,0.17
3971,5905.15,0.94
3972,3875.50,0.14
3973,9740.54,0.35
3974,3910.08,0.88
3975,5044.15,0.15
3976,1442.42,0.16
3977,9823.55,0.84
3978,2446.89,0.77
3979,8776.75,0.52
3980,9071.32,0.51
3981,4635.46,0.80
3982,3250.11,0.70
3983,6530.89,0.64
3984,1069.18,0.28
3985,7317.00,0.38
3986,6919.82,0.18
3987,7616.49,0.28
3988,3404.26,0.21
3989,8539.31,0.93
3990,2035.14,0.74
3991,3265.31,0.27
3992,4092.09,0.25
3993,4794.71,0.55
3994,1526.84,0.94
3995,4166.83,0.19
3996,3585.21,0.40
3997,8741.26,0.48
3998,7226.76,0.11
3999,6882.15,0.37
4000,6796.21,0.74
4001,6896.09,0.49
4002,1233.50,0.83
4003,7747.08,0.88
4004,6662.39,0.53
4005,3948.70,0.90
4006,9837.33,0.98
4007,9842.62,0.83
4008,7312.46,0.80
4009,2768.35,0.28
4010,2817.45,0.54
4011,1581.15,0.41
4012,9951.51,0.22
4013,4741.84,0.71
4014,8684.84,0.84
4015,1894.32,0.21
4016,7040.82,0.97
4017,6806.59,0.38
4018,8163.56,0.16
4019,4966.79,0.74
4020,9337.23,0.72
4021,5504.89,0.25
4022,5132.96,0.49
4023,4092.68,0.65
4024,5245.06,0.21
4025,5407.09,0.64
4026,5388.44,0.32
4027,6917.12,0.21
4028,7410.30,0.65
4029,7637.17,0.41
4030,4676.47,0.39
4031,7737.37,0.35
4032,8605.23,0.84
4033,1137.58,0.47
4034,1324.44,0.36
4035,4790.45,0.69
4036,6012.74,0.24
4037,8865.00,0.87
4038,7568.22,0.63
4039,3007.11,0.91
4040,2681.63,0.14
4041,7262.40,0.38
4042,5054.02,0.90
4043,2445.13,0.85
4044,6865.31,0.79
4045,6253.21,0.84
4046,1523.43,0.19
4047,6712.59,0.33
4048,6195.85,0.78
4049,4115.73,0.20
4050,7670.52,0.98
4051,5446.66,0.44
4052,6020.98,0.99
4053,9920.72,0.36
4054,3839.94,0.92
4055,8681.89,0.64
4056,4841.15,0.46
4057,5259.37,0.41
4058,1340.94,0.95
4059,7316.22,0.34
4060,8660.65,0.88
4061,7607.24,0.85
4062,8983.29,0.83
4063,9027.41,0.15
4064,7978.25,0.57
4065,8843.73,0.55
4066,7538.85,0.72
4067,8837.05,0.54
4068,1761.50,0.12
4069,9413.98,0.91
4070,5236.40,0.30
4071,6895.97,0.25
4072,7233.74,0.67
4073,6931.00,0.11
4074,4406.52,0.19
4075,3073.29,0.30
4076,4884.61,0.83
4077,3219.52,0.40
4078,5789.60,0.56
4079,8878.66,0.67
4080,7025.02,0.32
4081,2699.47,0.61
4082,3722.80,0.20
4083,6653.13,0.41
4084,3549.26,0.17
4085,9376.21,0.82
4086,8552.70,0.35
4087,8451.61,0.90
4088,2942.04,0.91
4089,5898.71,0.99
4090,3650.41,0.23
4091,2792.36,0.80
4092,3908.44,0.20
4093,2118.40,0.68
4094,3719.09,0.12
4095,6269.72,0.35
4096,9081.77,0.12
4097,4681.01,0.76
4098,6222.01,0.63
4099,6068.97,0.88
4100,4737.51,0.60
4101,3437.61,0.15
4102,9651.14,0.99
4103,9490.58,0.80
4104,8279.47,0.23
4105,4220.91,0.36
4106,8148.64,0.92
4107,2113.36,0.83
4108,6892.33,0.97
4109,7703.37,0.77
4110,1883.12,0.90
4111,7573.19,0.60
4112,7781.58,0.17
4113,3779.72,0.45
4114,4198.41,0.95
4115,3173.17,0.30
4116,9656.68,0.20
4117,3610.54,0.36
4118,5178.20,0.13
4119,2479.67,0.76
4120,3641.49,0.25
4121,9936.46,0.94
4122,9814.33,0.57
4123,4794.67,0.16
4124,5497.85,0.50
4125,9294.66,0.83
4126,2059.20,0.42
4127,5201.54,0.89
4128,7059.74,0.27
4129,3913.52,0.55
4130,7289.75,0.43
4131,2632.31,0.53
4132,4649.46,0.89
4133,4672.55,0.78
4134,6787.78,0.96
4135,3818.07,0.15
4136,2059.30,0.30
4137,7612.51,0.60
4138,1634.27,0.12
4139,2407.54,0.19
4140,2288.43,0.92
4141,2191.82,0.16
4142,1470.90,0.22
4143,6399.62,0.45
4144,9391.13,0.38
4145,4252.25,0.11
4146,8300.55,0.97
4147,8411.85,0.54
4148,5565.07,0.66
4149,2404.28,0.79
4150,8580.36,0.41
4151,3408.39,0.71
4152,3285.54,0.50
4153,5944.91,0.51
4154,3044.98,0.83
4155,6948.65,0.85
4156,4247.10,0.60
4157,9621.49,0.94
4158,1115.45,0.85
4159,7944.76,0.87
4160,6556.20,0.75
4161,4565.87,0.94
4162,9556.91,0.91
4163,2610.06,0.79
4164,8404.81,0.88
4165,9091.23,0.26
4166,3279.24,0.80
4167,7520.87,0.58
4168,5486.65,0.12
4169,1983.05,0.40
4170,1857.88,0.16
4171,1385.31,0.59
4172,4823.23,1.00
4173,2191.03,0.86
4174,2000.54,0.80
4175,9976.53,0.10
4176,7269.65,0.96
4177,6585.35,0.35
4178,9566.71,0.77
4179,6917.61,0.45
4180,4446.63,0.26
4181,2964.85,0.32
4182,8167.18,0.96
4183,4805.85,0.75
4184,1895.47,0.46
4185,6402.20,0.47
4186,2785.68,0.58
4187,1521.31,0.63
4188,4743.17,0.16
4189,3376.17,0.23
4190,8873.84,0.93
4191,2486.33,0.94
4192,8608.97,0.33
4193,9854.33,0.57
4194,4125.56,0.80
4195,8988.51,0.72
4196,9905.19,0.51
4197,7007.59,0.29
4198,5858.78,0.65
4199,2039.80,0.76
4200,5499.51,0.39
4201,9928.01,0.16
4202,2888.97,0.74
4203,9489.76,0.88
4204,7476.90,0.66
4205,9767.13,0.64
4206,9523.29,0.58
4207,1824.02,0.14
4208,6052.50,0.28
4209,5090.73,0.54
4210,8205.20,0.62
4211,3074.12,0.12
4212,1807.30,0.38
4213,4657.91,0.44
4214,2599.35,0.91
4215,9938.18,0.31
4216,5667.41,0.46
4217,9172.78,0.39
4218,2898.45,0.38
4219,2248.23,0.62
4220,7526.99,0.23
4221,7515.35,0.46
4222,9306.58,0.69
4223,4773.96,0.90
4224,5740.62,0.70
4225,1871.62,0.40
4226,4572.75,0.52
4227,1225.89,0.44
4228,8614.18,0.41
4229,2391.15,0.49
4230,1749.46,0.94
4231,8116.13,0.77
4232,1125.87,0.39
4233,3673.12,0.55
4234,5827.91,0.89
4235,7890.39,0.92
4236,4640.86,0.89
4237,1386.50,0.91
4238,5601.41,0.31
4239,5413.98,0.53
4240,2450.95,0.65
4241,5018.71,0.37
4242,7983.72,0.64
4243,2921.09,0.48
4244,1982.08,0.76
4245,4163.43,0.38
4246,7056.81,0.72
4247,1193.60,0.20
4248,8501.25,0.77
4249,3239.95,0.22
4250,1723.91,0.92
4251,6882.52,0.92
4252,8271.82,0.57
4253,3404.54,0.64
4254,3101.38,0.86
4255,2478.93,0.83
4256,3183.80,0.86
4257,2475.69,0.49
4258,4924.64,0.18
4259,6782.01,0.93
4260,1194.59,0.71
4261,4974.68,0.46
4262,8393.99,0.69
4263,9777.09,0.75
4264,9493.49,0.95
4265,7478.87,0.46
4266,8991.07,0.17
4267,2521.59,0.67
4268,3257.52,0.60
4269,1730.82,0.39
4270,5890.35,0.71
4271,7781.65,0.46
4272,1789.96,0.69
4273,9271.82,0.68
4274,7422.53,0.60
4275,5359.63,0.21
4276,6167.38,0.44
4277,8581.85,0.64
4278,6202.29,0.26
4279,7407.86,0.99
4280,2146.28,0.36
4281,1370.93,0.46
4282,7196.30,0.14
4283,2909.08,0.39
4284,8493.08,0.23
4285,4203.38,0.75
4286,5454.79,0.11
4287,2000.38,0.69
4288,2676.67,0.71
4289,2246.02,0.70
4290,7493.46,0.68
4291,6637.56,0.22
4292,9537.34,1.00
4293,3979.12,0.30
4294,1483.94,0.91
4295,1514.78,0.72
4296,2630.22,0.98
4297,3409.10,0.56
4298,4132.53,0.39
4299,5038.09,0.54
4300,3265.27,0.53
4301,8221.40,0.71
4302,2690.12,0.99
4303,2316.84,0.35
4304,2849.75,0.58
4305,2743.03,0.60
4306,6690.02,0.77
4307,3238.96,0.12
4308,7623.15,0.33
4309,9247.62,0.17
4310,9587.02,0.16
4311,2135.29,0.43
4312,5965.56,0.63
4313,7015.00,0.60
4314,7600.66,0.34
4315,4334.04,0.77
4316,5358.85,0.54
4317,2256.78,0.14
4318,5097.90,0.84
4319,9956.12,0.29
4320,3726.87,0.36
4321,8076.83,0.61
4322,7641.51,0.97
4323,2318.72,0.95
4324,9510.79,0.32
4325,4190.42,0.22
4326,5994.05,0.79
4327,3641.61,0.24
4328,6751.75,0.25
4329,3096.56,0.17
4330,1183.08,0.73
4331,6590.71,0.77
4332,2511.69,0.69
4333,5347.09,0.53
4334,5595.18,0.41
4335,8515.12,0.38
4336,8136.70,0.96
4337,3200.97,0.78
4338,3679.07,0.15
4339,9454.15,0.16
4340,6793.59,0.60
4341,3584.88,0.29
4342,7282.31,0.24
4343,9746.53,0.93
4344,2224.33,0.68
4345,5221.73,0.23
4346,7367.69,0.25
4347,4749.38,0.32
4348,9709.98,0.87
4349,4407.63,0.81
4350,6992.62,0.85
4351,1770.25,0.12
4352,5405.16,0.18
4353,9577.40,0.11
4354,6780.63,0.87
4355,4331.69,0.71
4356,6441.64,0.95
4357,4648.84,0.91
4358,5995.78,0.62
4359,3193.37,0.83
4360,7291.51,0.91
4361,2369.74,0.70
4362,5911.53,0.90
4363,2584.33,0.82
4364,6580.47,0.93
4365,2196.73,0.11
4366,9786.92,0.91
4367,6449.27,0.89
4368,1275.79,0.18
4369,4492.57,0.88
4370,2786.09,0.78
4371,1781.79,0.43
4372,5885.36,0.36
4373,7073.98,0.81
4374,7051.71,0.84
4375,9138.44,0.24
4376,3355.79,0.28
4377,1987.04,0.35
4378,4607.13,0.40
4379,2399.36,0.27
4380,6814.19,0.97
4381,3178.09,0.44
4382,5576.34,0.24
4383,9917.17,0.52
4384,3471.07,0.31
4385,4301.95,0.67
4386,9779.81,0.32
4387,2772.53,0.46
4388,7143.57,0.48
4389,3540.52,0.20
4390,2642.14,0.36
4391,3751.68,0.75
4392,8714.29,0.61
4393,6611.88,0.35
4394,8494.24,0.25
4395,2178.79,0.22
4396,2656.27,0.60
4397,3782.63,0.51
4398,5941.16,0.76
4399,1723.35,0.11
4400,7058.86,0.58
4401,7292.21,0.41
4402,9095.89,0.47
4403,7948.68,0.58
4404,1442.22,0.25
4405,1594.30,0.63
4406,5953.75,0.10
4407,7914.20,0.67
4408,5058.22,0.92
4409,3882.10,0.51
4410,5477.14,0.29
4411,1854.40,0.96
4412,3693.77,0.85
4413,3286.86,0.92
4414,2474.07,0.80
4415,2109.96,0.30
4416,5699.16,0.83
4417,2188.08,0.44
4418,7601.45,0.54
4419,1414.54,0.40
4420,9434.29,0.32
4421,3439.47,0.68
4422,5328.45,0.65
4423,7493.76,0.89
4424,7682.75,0.49
4425,1278.91,0.14
4426,7782.90,0.52
4427,9674.13,0.25
4428,2019.77,0.40
4429,8070.03,0.65
4430,9391.29,0.15
4431,4351.48,0.77
4432,3245.72,0.45
4433,9076.11,0.71
4434,6660.56,0.36
4435,1637.15,0.86
4436,9344.68,0.48
4437,6831.12,0.44
4438,4205.36,0.31
4439,2587.52,0.68
4440,2192.73,0.82
4441,3304.01,0.32
4442,3611.14,0.58
4443,6591.81,0.32
4444,3056.34,0.70
4445,6826.56,0.12
4446,9320.46,0.50
4447,3693.23,0.42
4448,9723.58,0.89
4449,7082.03,0.54
4450,7431.44,0.86
4451,5562.69,0.20
4452,1276.72,0.80
4453,1070.79,0.32
4454,3050.90,0.42
4455,1332.87,0.95
4456,3582.45,0.45
4457,2392.23,0.65
4458,8245.79,0.53
4459,5119.28,0.56
4460,9860.70,0.10
4461,6035.47,0.41
4462,8465.84,0.43
4463,4365.12,0.69
4464,2571.46,0.78
4465,1673.51,0.22
4466,4006.42,0.60
4467,2244.19,0.63
4468,2228.63,0.67
4469,8210.95,0.34
4470,2500.99,0.90
4471,5011.65,0.73
4472,1137.90,0.70
4473,3364.85,0.55
4474,4576.35,0.42
4475,3596.54,0.85
4476,8886.83,0.79
4477,7586.18,0.54
4478,8768.10,0.66
4479,3772.35,0.58
4480,5313.92,0.84
4481,6052.00,0.58
4482,3274.60,0.35
4483,5052.66,0.43
4484,4676.58,0.28
4485,8244.37,0.67
4486,4942.96,0.30
4487,4039.90,0.97
4488,7181.32,0.92
4489,5542.23,0.69
4490,7014.14,0.65
4491,6546.11,0.91
4492,5005.44,0.79
4493,1143.03,0.77
4494,1335.26,0.71
4495,6458.60,0.62
4496,8637.21,0.81
4497,4118.82,0.40
4498,2228.59,0.23
4499,2946.94,0.71
4500,7992.94,0.42
4501,5432.43,0.71
4502,8527.14,0.89
4503,4795.37,0.36
4504,8828.11,0.20
4505,2997.94,0.51
4506,7136.20,0.15
4507,6629.90,0.73
4508,8522.60,0.40
4509,5112.52,0.21
4510,1200.37,0.43
4511,6037.21,0.52
4512,4673.69,0.57
4513,3765.01,0.73
4514,1771.84,0.82
4515,9060.74,0.34
4516,5598.31,0.27
4517,5518.63,0.75
4518,4030.63,0.82
4519,6738.17,0.92
4520,3538.41,0.13
4521,7840.76,0.51
4522,9609.14,0.45
4523,2134.84,0.94
4524,6976.05,0.59
4525,3199.77,0.94
4526,1929.52,0.28
4527,7040.93,0.82
4528,2662.87,0.43
4529,5414.08,0.62
4530,4723.13,0.68
4531,1087.02,0.31
4532,6252.83,0.76
4533,5360.82,0.38
4534,6298.39,0.90
4535,7036.24,0.12
4536,6431.32,0.83
4537,8873.34,0.41
4538,3416.03,0.88
4539,9328.40,0.84
4540,7995.54,0.21
4541,4878.05,0.94
4542,6869.86,0.97
4543,3909.62,0.41
4544,4795.95,0.89
4545,7658.10,0.98
4546,6737.34,0.76
4547,2431.14,0.50
4548,8301.30,0.15
4549,3584.50,0.70
4550,8546.84,0.66
4551,6997.82,0.23
4552,9285.35,0.60
4553,2408.49,0.20
4554,4152.26,0.43
4555,1667.08,0.43
4556,1205.47,0.19
4557,9831.82,0.43
4558,7468.32,0.42
4559,3674.02,0.12
4560,1318.72,0.89
4561,4932.44,0.17
4562,9008.37,0.68
4563,4137.71,0.93
4564,3194.28,0.87
4565,2250.57,0.18
4566,2448.05,0.27
4567,3793.15,0.34
4568,5745.87,0.20
4569,4723.24,0.43
4570,5586.33,0.23
4571,5571.70,0.91
4572,7044.18,0.77
4573,4497.95,0.80
4574,3550.23,0.45
4575,3881.15,0.61
4576,8510.00,0.19
4577,9683.30,0.26
4578,7009.98,0.92
4579,6236.89,0.71
4580,5646.46,0.68
4581,8601.33,0.59
4582,8593.02,0.40
4583,3303.31,0.93
4584,8833.06,0.50
4585,3880.94,0.65
4586,9138.90,0.83
4587,6282.67,0.70
4588,9285.22,0.20
4589,1753.07,0.85
4590,2475.41,0.92
4591,8747.62,0.50
4592,3948.60,0.79
4593,3090.96,0.96
4594,6139.48,0.91
4595,5160.68,0.59
4596,8344.07,0.58
4597,7493.77,0.13
4598,1490.59,0.37
4599,7990.49,0.94
4600,4775.03,0.81
4601,2145.38,0.94
4602,9942.53,0.91
4603,6923.65,0.11
4604,1957.59,0.27
4605,5387.08,0.89
4606,6971.30,0.80
4607,8029.91,0.57
4608,6314.78,0.43
4609,1307.57,0.22
4610,7950.86,0.89
4611,6705.72,0.23
4612,7076.81,0.46
4613,8490.42,0.84
4614,9232.13,0.81
4615,8165.02,0.67
4616,5088.45,0.59
4617,9020.03,0.80
4618,3172.85,0.94
4619,7716.18,0.36
4620,5999.74,0.30
4621,5155.80,0.83
4622,3851.57,0.87
4623,5501.43,0.30
4624,4536.95,0.46
4625,5519.26,0.41
4626,7439.42,0.68
4627,5075.56,0.78
4628,7166.87,0.55
4629,8717.31,0.10
4630,9111.51,0.30
4631,1977.81,0.20
4632,3042.31,0.45
4633,8492.43,0.52
4634,8099.60,0.11
4635,3377.14,0.21
4636,8030.29,0.73
4637,3206.69,0.80
4638,8613.86,0.63
4639,2129.40,0.85
4640,4081.40,0.34
4641,1016.66,0.93
4642,2563.27,0.30
4643,1142.33,0.53
4644,3278.04,0.47
4645,8308.47,0.19
4646,5684.98,0.84
4647,1386.14,0.69
4648,9391.80,0.89
4649,2256.90,0.17
4650,9473.89,0.58
4651,9807.90,0.92
4652,6618.97,0.35
4653,2643.63,0.65
4654,7459.75,0.98
4655,9911.29,0.79
4656,5800.78,0.46
4657,1347.07,0.15
4658,4904.14,0.31
4659,9181.57,0.56
4660,3983.46,0.18
4661,3088.60,0.72
4662,7956.16,0.35
4663,2980.41,0.76
4664,4570.54,0.31
4665,4315.77,0.92
4666,5372.41,0.58
4667,2613.28,0.46
4668,4365.66,0.48
4669,3352.16,0.72
4670,6937.84,0.46
4671,5848.88,0.79
4672,6270.51,0.25
4673,5981.67,0.21
4674,8632.68,0.86
4675,7978.15,0.18
4676,2102.82,0.17
4677,6069.33,0.21
4678,1902.47,0.39
4679,1111.55,0.98
4680,5076.49,0.11
4681,9647.22,0.43
4682,2375.41,0.51
4683,1776.28,0.84
4684,1028.48,0.59
4685,6274.54,0.60
4686,1274.78,0.90
4687,1128.89,0.55
4688,5676.32,0.38
4689,9435.63,0.23
4690,7972.47,0.52
4691,6789.45,0.47
4692,7400.12,0.88
4693,7857.70,0.45
4694,3616.70,0.58
4695,9117.73,0.91
4696,2387.39,0.20
4697,4283.89,0.99
4698,3804.56,0.21
4699,7795.43,0.76
4700,7591.11,0.73
4701,6154.30,0.35
4702,9282.88,0.46
4703,1315.82,0.79
4704,7619.53,0.63
4705,3256.68,0.30
4706,2662.71,0.12
4707,6877.62,0.39
4708,5405.25,0.60
4709,5581.21,0.87
4710,5669.95,0.97
4711,2494.88,0.92
4712,1374.10,0.86
4713,3419.39,0.71
4714,6380.86,0.58
4715,3140.29,0.24
4716,4205.74,0.64
4717,3824.06,0.96
4718,7591.93,0.69
4719,8345.85,0.53
4720,3993.21,0.25
4721,2596.07,0.22
4722,6903.23,0.48
4723,5719.28,0.36
4724,8814.51,0.25
4725,9867.30,0.90
4726,4901.41,0.71
4727,2890.89,0.86
4728,4531.22,0.78
4729,9242.47,0.53
4730,3949.31,0.79
4731,3068.73,0.17
4732,9504.19,0.52
4733,1095.43,0.13
4734,1918.46,0.83
4735,8575.36,0.80
4736,2858.31,0.53
4737,2508.31,0.80
4738,9511.67,0.73
4739,5102.00,0.91
4740,2609.55,0.74
4741,8240.51,0.67
4742,8914.35,0.68
